"","SURVEY","YEAR","samp_size","medianK","P25","P75","stock"
"65","NMFS spring BTS",2012,170,1.0632259464,0.9905617973,1.162345509975,"scup"
"66","NMFS spring BTS",2013,174,0.9974130296,0.935029605925,1.0632259464,"scup"
"67","NMFS spring BTS",2014,143,1.001758609,0.95191277405,1.0593623183,"scup"
"68","NMFS spring BTS",2015,88,1.0155723875,0.9511037538,1.08387976075,"scup"
"69","NMFS spring BTS",2016,443,1.0268449409,0.96057821945,1.1014654413,"scup"
"70","NMFS spring BTS",2017,300,0.9533460775,0.89525005195,1.03669711875,"scup"
"71","NMFS spring BTS",2018,160,0.96460991615,0.8949655772,1.01820545535,"scup"
"72","NMFS winter BTS",1993,55,0.8042856618,0.66792433695,1.098687054,"scup"
"73","NMFS winter BTS",1994,20,1.0653049007,0.995556463525,1.138394813475,"scup"
"74","NMFS winter BTS",1995,93,1.0541002519,0.9781783497,1.1455607027,"scup"
"75","NMFS winter BTS",1996,113,1.0308873818,0.9781783497,1.1244885063,"scup"
"76","NMFS winter BTS",1997,56,1.0997665921,1.0376760241,1.178051295375,"scup"
"77","NMFS winter BTS",1998,110,1.0443507548,0.9869146235,1.11679307815,"scup"
"78","NMFS winter BTS",1999,112,1.0834198339,0.958688263325,1.172469084875,"scup"
"79","NMFS winter BTS",2000,154,1.0202481807,0.95685131895,1.085226523,"scup"
"80","NMFS winter BTS",2001,162,1.0096713656,0.9205212299,1.119809502675,"scup"
"81","NMFS winter BTS",2002,237,0.9781783497,0.8784168766,1.0741929898,"scup"
"82","NMFS winter BTS",2003,99,0.9433742725,0.8352528867,1.0307078864,"scup"
"83","NMFS winter BTS",2004,64,0.9187781754,0.84462914895,0.99315729395,"scup"
"84","NMFS winter BTS",2005,78,0.97420921425,0.8816005038,1.101146988375,"scup"
"85","NMFS winter BTS",2006,131,0.9781783497,0.8593560038,1.06804640965,"scup"
"86","NMFS winter BTS",2007,214,1.0084527949,0.90520168995,1.117228381075,"scup"
